Comment,Object,Label,Predicted_Objects
"mình không đánh giá cao khang bởi yếu thể hình, nhưng giai đoạn này đúng là vẫn hơn quang hải",['văn khang'],2.0,[]
"khang nổi lên mất năm trước rồi, từ hồi còn đá u17",['văn khang'],1.0,[]
"kỹ thuật khéo léo khá tinh tế, không sắc bén được như quang hải",['quang hải'],1.0,[]
cái này là ý kiến của mình thôi á nhaa bây giờ quang hải đá phạt qua hàng rào còn không nổi nua,['quang hải'],2.0,[]
tương lai bóng đá việt nam,['việt nam'],1.0,['việt' 'nam']
ông huấn luyện viên mới này là người ươm mầm thế hệ tiếp nối,['việt nam'],1.0,[]
mình cũng thấy khang được khiêm tôn ma giỏi,['văn khang'],1.0,[]
cũng muốn thành cầu thủ mà giờ 16t mất rồi,[],0.0,[]
thấy cũng được,[],1.0,[]
buồn là mất lần đồng đội ở thế đẹp không chịu chuyen chỉ thích xút,[],2.0,[]
"khang nhìn khá giống kaka còn về tài năng thì khỏi bàn, quá hay, khéo léo,luồn lách, giữ và chuyền rất mất bóng là tự thu hồi lại nhanh",['văn khang'],1.0,[]
"nhanh , khéo thôi chưa khỏe và mạnh mẽ đâu cần thời gian cho em ấy tập gym thêm",[],0.0,[]
quang hải,['quang hải'],1.0,['quang' 'hải']
khang chơi hay tự tin số với mất ông trẻ còn lại,['văn khang'],1.0,[]
pepe việt nam đó,['việt nam'],1.0,[]
pedri việt nam mới chịu tôi ạ mày,['việt nam'],1.0,['pedri' 'việt' 'nam']
nền bóng đá việt nam đang giảm suất,['việt nam'],2.0,['việt' 'nam']
anh văn khang tài năng trẻ của đội tuyển việt nam đấy,['văn khang'],1.0,['anh' 'văn' 'khang' 'việt' 'nam']
tay này mà khoẻ gìđá tạm thôichỉ có hoàng đức mới đẳng cấp,['hoàng đức'],1.0,['hoàng' 'đức']
bây hay chỉ thấy mỗi hoàng đức vệ sinh cả văn khang là nhất thằng,[],1.0,['hoàng' 'đức']
dù hâm mộ messi nhưng vẫn muốn cristiano ronaldo ghi bàn nhìn mà biết mình cũng già rồi 40 tuổi không dễ để đua với lớp trẻ nữa đây có lẽ là giải đấu lớn cuối cùng của anh chúc bdn vô địch nhé còn tôi thì quá viên mãn nên được thấy đá hạnh phúc,['messi' ' cristiano ronaldo'],1.0,[]
"trận đấu quá cảm xúc, có lẽ cristiano ronaldo lại khóc nhưng trong niềm vui sướng của sự chêt đi sống lại, chúc mừng bồ đào nha mong rằng vào sâu nhất để xem anh ở tuổi 39 sẽ thi nốt 1 mùa euro đầy xúc",['cristiano ronaldo'],1.0,['cristiano' 'ronaldo' 'bồ' 'đào' 'nha']
chúc mừng cristiano ronaldo và bồ đào nha sự nỗ lực không ngừng nghỉ của đã truyền cảm hứng cho tất cả các cầu thủ nói riêng đội tuyển chung hy vọng euro 2024 cuối cùng trong nghiệp mình sẽ góp thêm bàn thắng quốc gia thành công,['cristiano ronaldo'],1.0,['cristiano' 'ronaldo' 'bồ' 'đào' 'nha']
"đâu phải cầu thủ nào cũng giữ được phong độ như cristiano ronaldo mọi người, dù yêu ghét thì nên khâm phục 1 lần,qua biết bao lớp mà vẫn còn huấn luyện viên chọn vào đội hình tay mơ, hãy trân trọng những lúc anh thi đấu vì sang năm giải nghệ đột ngột không chừng 8 nghiệp vậy",['cristiano ronaldo'],1.0,['cristiano' 'ronal']
"nhìn cristiano ronaldo mới thấy thời gian đã lấy đi quá nhiều từ anh, điều thần kỳ là anh vẫn còn ở đây, bền bỉ chạy trên sân nể phục 7 già",['cristiano ronaldo'],1.0,[]
"chúc mừng bồ đào nha nha, kể cả khi chú cristiano ronaldo không ghi bàn đi nữa, mỗi thấy ở trên sân đã là niềm vui của hàng triệu người khắp thế giới rồi ạ, tuy 39 tuổi nhưng vẫn tràn đầy nhiệt huyết, sự cố gắng, thành công hơn nữa trong tương lai và giúp, đưa tiến sâu vào vòng ạ",['bồ đào nha' ' cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
coi từ hồi 20 năm trước lúc đó cristiano ronaldo là cầu thủ trẻ nhỏ tuổi nhất teamsau lớn những ai có cảm xúc giờ đã cộng thêm thời gian,['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
"chúc mừng cristiano ronaldo và tuyển bồ đào nha đã có một trận thắng quá cảm xúc tuy năm nay 39 tuổi nhanh anh vẫn luôn miệt mài luyện tập, ra sân thi đấu hết mình hình ảnh ôm đàn em cuối để thật đẹp mãi hâm mộ siuu",['bồ đào nha' ' cristiano ronaldo'],1.0,['cristiano' 'ronaldo' 'bồ' 'đào' 'nha']
cristiano ronaldo mỗi khi ra sân đều cực kì tập trung và quyết tâm tôi yêu tính cách này,['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
"xin chúc mừng và cảm ơn tuyển bồ đào nha mang lại một trận đấu quá kịch tính xúc khi ghi bàn ở phút bù giờ, đều tuyệt vời hơn là nhìn thấy tượng đài huyền thoại vĩ đại nhất mọi thời cristiano ronaldo, tuổi 39 anh vẫn ra sân đá 90phút thực sự khâm phục ronaldo",['bồ đào nha' ' cristiano ronaldo'],1.0,['bồ' 'đào' 'nha' 'ronal']
thấy cristiano ronaldo thi ký ức tuổi thơ bóng đá của tôi bừng bậc dây dù nó vẫn chưa bao giờ chết cả,['cristiano ronaldo'],1.0,[]
là hâm mộ của arsenal nhưng chúc mừng cristiano ronaldo và đội tuyển bồ đào nha đã có trận ra quân suôn sẻ nhé,['arsenal' ' bồ đào nha' ' cristiano ronaldo'],1.0,['arsenal' 'cristiano' 'ronaldo' 'bồ' 'đào' 'nha']
"vẫn là anh huy phước của không , cần có và cả những bình luận viên thì tv360 mới thực sự trở nên bùng cháy đem lại cảm giác tận hưởng thụ trong kì euro này",[],1.0,[]
cristiano ronaldo đã 39 tuổi rồi có lẽ đây là kỳ euro cuối cùng sự nghiệp của anh mong toả sáng ở những trận đấu tiếp theo,['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
"có nhiều người hâm mộ cristiano ronaldo bảo messi sống chó lại thì cũng vậy,nhưng tôi thấy hai đá bóng là để tạo ra những khoảnh khắc tuyệt vời,siêu phẩm nhưng mọi đem họ cá cược số sánh điều này làm cảm tức giận không cầu thủ nào sân thứ cho trúng ta hoàn văn toàn sai trái",['cristiano ronaldo' ' messi'],0.0,[]
"cristiano ronaldo ở cái tầm tuổi của anh, không có cầu thủ nào ra sân mà viên mãn như vậy, anh vẫn là tượng đài trụ cột tinh thần cho cả đội, cần ghi bàn cũng được, chỉ còn chạy trên các đồng đội thể bàn, sẽ rất vui nếu trong mùa uero này nghi nhiều thắng",['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
coi như này cảm xúc euro 2016 ùa về lần cristiano ronaldo vô địch vòng bản không ghi bàn nào vào trong với bán kết anh lại tỏ sáng hi vọng 2024 cũng là năm tuyệt vời thế cho giải nghệ,['cristiano ronaldo'],1.0,['criano' 'ronaldo']
"tối qua bồ đào nha nhiều ông đá như chơi không tập trung sech đổ xe buýt 2 tầng cả trận, phòng ngự luôn có 6 ôngkhiếp thật",['bồ đào nha'],2.0,['bồ' 'đào' 'nha']
chúc mừng bồ đào nha và cristiano ronaldo tôi hâm mộ guột messi,['bồ đào nha' ' cristiano ronaldo' ' messi'],1.0,['nal']
"dù anh không ghi bàn nhưng miễn là còn trên sân, thi đấu quá vui rồi, hay quan trọng nữa chỉ cần ra sân đủ rồi , mãi hâm mộ cristiano ronaldo, ronaldo siêu đỉnh",['cristiano ronaldo'],1.0,[]
"cristiano ronaldo dù rất kinh nghiệm nhưng var bắt rát quá cuối cùng chúc mừng bồ đào nha, hi vọng và nha sẽ tiến sâu hơn",['cristiano ronaldo'],1.0,['nal']
"chúc mừng bồ đào nha, cristiano ronaldo mong nha sẽ đi thật sâu để được thấy anh trên sân, với niềm đam mê luôn rực cháy mỗi bước chân chạy sân là đầy cảm xúc siuu",['bồ đào nha' ' cristiano ronaldo '],1.0,['cristiano' 'ronaldo']
"cụ cristiano ronaldo đá tuy không được như lúc trẻ nhưng để thi đấu đỉnh cao chừng ấy năm thì chắc chỉ có , thật",['cristiano ronaldo'],1.0,[]
tôi luôn là hâm mộ của cr7co lẽ đây giải đấu lớn cuối cùng anhở tuổi này anh vẫn chơi được như vậy quá tuyệt vời rồi chúc bdn vào toi chung kết hp ùi,['cristiano ronaldo'],1.0,[]
hâm mộ messi mong cristiano ronaldo vô địch euro năm nay,['messi' ' cristiano ronaldo'],1.0,[]
"cristiano ronaldo thể lực, tốc độ khác xa số với euro những năm trước nhưng tinh thần quyết tâm là không thay đổi",['cristiano ronaldo'],1.0,[]
xin cảm ơn các anti cristiano ronaldo đã thức trắng để cổ vũ cho bọn mình nhé,['cristiano ronaldo'],1.0,[]
"cristiano ronaldo 39 tuổi, chạy liên tục cả 90p trên sân tuyệt vời",['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
nhìn thằng bạn cristiano ronaldo đá bóng với niềm khao khát được ghi bàn giành chiến thắng chúc mừng bồ đào nha,['cristiano ronaldo'],1.0,['iano' 'ronaldo']
cristiano ronaldo có ghi bàn hay không miễn anh là xem,['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
thật sự mà cặp công thủ pepe và cristiano ronaldo đều đã già rồi nên không kì vọng lắm năm nay hãy kỳ vào các đội khác thì tốt hơn,['cristiano ronaldo' ' pepe'],2.0,['pep' 'cr' 'ronaldo']
mình coi xong sáng nay mà giờ vẫn cảm xúc khi được lại clip tổng hợp trên hy vọng cristiano ronaldo sẽ cùng đội bồ đào nha giành cúp đợt này 190624,['cristiano ronaldo'],1.0,['criano' 'ronaldo']
"trận này chưa czech nó thủ ác thật nhưng bồ đào nha vẫn biết cách tận dụng cơ hội, thắng hơi nhọc rất thuyết phục và xứng đáng, chúc mừng cristiano ronaldo",['czech' ' bồ đào nha'],1.0,['bồ' 'đào' 'nha' 'criano' 'ronaldo']
má ơi cristiano ronaldo trình diễn tuổi 39 tuyệt vời,['cristiano ronaldo'],1.0,[]
hâm mộ messi mặc dù hơi ghét chụy 7 vì của khịa nhưng vẫn muốn vô địch euro copa để tạo nên trận finallisima hoành tráng,['messi' ' cristiano ronaldo'],0.0,[]
"hạnh phúc khi được thấy chàng trai ấy chạy cùng quả bóng trên sân cỏ, vẫn tràn đầy sự nhiệt huyết cống hiến yêu cristiano ronaldo",['cristiano ronaldo'],1.0,[]
mỗi lần ra sân cristiano ronaldo vẫn chiến đấu hết mình đúng là tinh thần của 1 binh,['cristiano ronaldo'],1.0,['cristiano' 'ronaldo']
số 4 của czech quá vụng về biếu 2 bàn thắng cho bồ đào nha chúc mừng anh liêm và,['czech' ' bồ đào nha'],0.0,['bồ' 'đào' 'nha']
"trận đấu quá cảm xúc cristiano ronaldo lại bật khóc nhưng alanf này là trong niềm vui,sung sướng",['cristiano ronaldo'],1.0,[]
lần này quốc khánh vệ sinh anh quân có trở lại không ạ,[],0.0,[]
360 bình luận chán lắm,[],2.0,[]
bồ đào nha chưa bao hay ăn đức nhưng năm nay có thể ngoại lệ,['bồ đào nha' ' đức'],1.0,['bồ' 'đào' 'nha']
là bình luận viên mà không phân biệt được giữa vòng chung kết và trận nữa,['bình luận viên'],2.0,[]
tây ban nha vô địch,['tây ban nha'],1.0,['tây' 'ban' 'nha']
euro chiếu chinh thức trên kênh nào vậy,[],0.0,[]
bỏ mất vòng bảng thì ôn thi trung học phổ thông,[],2.0,[]
bồ đào nha là số 1,['bồ đào nha'],1.0,['đào' 'nha']
anh vô địch philippines foden vua phá lưới và ôm luôn bóng vàng,['anh' ' phil foden'],1.0,['philippines']
scotland mới thua đức 5 1 luôn,['scotland' ' đức'],2.0,[]
pháp ơi vô địch đi,['pháp'],1.0,[]
"không có tranh giải 3, phải các bạn",[],0.0,[]
khai mạc anh em nằm cửa tài mà húp tiền,[],0.0,[]
pháp dễ vô địch,['pháp'],1.0,[]
thế euro năm nay có chiếu trên vtv3 vtv5 không anh quân,[],0.0,[]
cho mình hỏi 2 hay là trưa khuya vậy việt nam,[],0.0,['việt' 'nam']
ủa đồng hạng 3 hả ta,[],0.0,[]
"vãi lồn có cái lịch cũng làm video nữa trời, này người ta tự lên google xem được mà",[],2.0,[]
1 ngày rưỡi nữa là bắt đầu 3,[],0.0,[]
bồ đào nha gặp đúng vòng bảng tử thần rồi,['bồ đào nha'],2.0,['bồ' 'đào' 'nha']
năm nay lo mà lau nước mắt cho cái thần cristiano ronaldo chuẩn bị khóc như chó,['cristiano ronaldo'],2.0,[]
thổ nhĩ kỳ kì thật đưa nó vào eu hơi chả nằm bên châu âu bao nhiêu,['thổ nhĩ kì'],2.0,['eu' 'châu' 'âu']
bảng f thật sự là tử thần văn toàn đội bóng hàng đầu thế giới,[],1.0,[]
ông tôi là người thực vật chỉ nằm không trên giường mất năm qua hôm nay đội tuyển việt nam đá nên mở ti vi lên coi,['việt nam'],1.0,['việt' 'nam']
chúc mừng bóng đá việt nam và đội tuyển đã lập kỳ tích thua 03 trên sân nhà trước indonesia sau 20 năm thực lực không có thì huấn luyện viên nào cũng vậy thôi cộng thêm báo chí thắng đưa lên tận mây xanh tại bị cầu thủ mới nổi tiếng chút được pr như siêu sao hàng đầu thế giới là xe bạn gái hơn tuổi với gia khủng đám cưới sang chảnh bao nhiêu bàn toang lạ,['việt nam' ' indonesia'],2.0,['việt' 'nam' 'indonesia']
lúc tôi còn là một cậu nhóc 1415 tuổi khi tiger cup 1998 và sea games 20 năm 199 với thế hệ vàng của bóng đá việt nam diễn ra hầu như nơi nào con hẻm nhà cũng bắt ti vi lên theo dõi,[],1.0,['việt' 'nam']
một ký ức tuổi thơ đẹp còn giờ ai coi đội tuyển việt nam thi đấu thực ra họ không biết có gì để nữa,['việt nam'],2.0,['việt' 'nam']
tái bút đã không coi bóng đá việt nam từ năm 200 nay lúc còn là cậu bé 16 tuổi giờ một người đàn ông 40,['việt nam'],2.0,['việt' 'nam']
cảm ơn độii tuyên indonesia rất nhiều,['indonesia'],1.0,['indonesia']
mình có thằng cháu chậm nói,[],0.0,[]
các cầu thủ đã cố gắng hết mình,[],1.0,[]
xin chúc mừng indonesia,['indonesia'],1.0,['indonesia']
việt nam thời hậu thầy park hang seo không khác gì chelsea roman abramovich vậy,['việt nam' ' park hang seo' ' chelsea' ' roman abramovich'],1.0,['việt' 'nam']
bạn tôi bị câm từ nhỏ nhưng khi xem việt nam đá ấy cất giọng lần đầu trong đời,['việt nam'],1.0,[]
việt nam chơi quá bay mãi yêu đội tuyển,['việt nam'],1.0,['việt' 'nam']
việt nam tuyệt vời,['việt nam'],1.0,['việt' 'nam']
dấu ấn này indonesia sẽ nhớ mãi,['indonesia'],0.0,['indonesia']
thực ra khi ông park hang seo để cho philippe troussier này nắm đội tuyển là dạy việt nam một bài học rằng cầu thủ không phải xuất sắc,['park hang seo' ' philipe troussier' ' việt nam'],0.0,['phiussier' 'việt' 'nam']
lần này thua tâm phục và khẩu nhục,[],1.0,[]
cay đắng quá cây to đổ xuống làm tan mát cả lứa con đang ươm trong làng bóng đá việt nam,[],2.0,['việt' 'nam']
chúc mừng indonesia,['indonesia'],1.0,['indonesia']
tôi luôn yêu các câu thủ việt nam bạn đã chơi hết sức nhưng quả đánh đâu tự do quá rơi nước mắt rất nhiều và hi vọng xe được hơn nữa chứ không phải mình anh hùng thương châu hôm nào,['việt nam'],2.0,['việt' 'nam']
thưc dân pháp đô hô ngươi yêu bóng đa việt nam,['pháp' ' việt nam'],0.0,['việt' 'nam']
ông đã đến và đá bay giấc mơ worlcup gần nhất của việt nam tôi rất cảm kích,['việt nam'],0.0,['việt' 'nam']
bẻ ghế tốt lắm cáccon tuân thủ nghiêm túc kịch bản,[],0.0,[]
việt nam chơi quá bay mãi yêu đội tuyển,['việt nam'],1.0,['việt' 'nam']
hãy cho tôi thấy những cánh tay có niềm tin với tân huấn luyện viên kim sang sik,['kim sang sik'],1.0,[]
lâu rồi mới có lại cảm giác chiến thắng,[],1.0,[]
đây mới gọi là thứ bóng đá mà người hâm mộ việt nam cần,['việt nam'],1.0,['việt' 'nam']
cảm ơn vị huấn luyện viên hàn quốc đội tuyển gia việt nam vì màu cờ sắc áo các bạn đã lấy lại được những gì đang mất trong hơn 1 năm qua thật là vui mừng tôi thấy bụi bân trút hết trên quãng đường lầy lội trước kìa,['việt nam'],1.0,['hàn' 'quốc' 'việt' 'nam']
cố gắng rèn luyện và luôn nhiệt huyết các bạn nhé cảm ơn,[],1.0,[]
trời ơi lâu lắm rồi mới thấy thật cảm xúc như thế này,[],1.0,[]
một chiến thắng quá cảm xúc của đội tuyển việt nam11,['việt nam'],1.0,['việt' 'nam']
hãy cho tôi thấy những cánh tay có niềm tin với tân huấn luyện viên kim sang sik lâu lắm rồi mới lại cảm xúc như thế này,['kim sang sik'],1.0,[]
cảm ơn các chiến binh sao vàng đã đem lại xúc như này lâu rồi bóng đá việt nam mới có được trận đấu haycảm huấn luyện viên kim sang sik,['việt nam'],1.0,['việt' 'nam' 'kim' 'sang' 'si']
đã rất lâu rồi mới có một trận đấu cảm xúc như vậy,[],1.0,[]
văn toàn có trận hay dở nhưng thấy lúc nào cũng cháy hết mình khi vào và này không thể chê đâu được,['văn toàn'],1.0,[]
mỗi sự thay đổi người đều đạt được hiệu quả tuấn anh quá tuyệt vời,['tuấn anh'],1.0,[]
thay phan tuấn tài vào la một quyết định cực kỳ dung dắn cua huấn luyện viên kim sang sik canh phải mạnh lên hẳn coi trực tiếp rồi nhưng lai highlight vẫn thấy thích vui mắc dù co nhiều vấn đề chua tốt 5 ngày ma được nhu the này thì thật sự là đáng để thuyết phục lối chơi rõ ràng chiến thuật va tầm nhìn cung rất cừ hkl có hy vọng,['phan tuấn tài' ' kim sang sik'],1.0,['phan' 'tuấn']
lâu lắm,[],0.0,[]
nhiệt huyết máu lửa khi liên tục đứng ở đường piste như thầy park hang seo,['park hang seo'],1.0,[]
thay người tâm linh như hậu bối của thầy park hang seo,['park hang seo'],1.0,[]
mang lại cảm xúc cho việt nam y như thầy park hang seo,['park hang seo'],1.0,['việt' 'nam']
huấn luyện viên kim sang sik làn gió mới cho đội tuyển việt nam,['kim sang sik' ' việt nam'],1.0,['việt' 'nam']
cảm nhận ông kim sang sik đã có tham khảo ý kiến và kinh nghiệm từ park hang seo,['kim sang sik' ' park'],1.0,['kim' 'sang' 'si']
ô huấn luyện viên mới này hiền dễ mến,[],1.0,[]
hoàng đức văn toàn trận này quá hay chúc mừng đội tuyển bóng đá việt nam ông kim sang sik có một thắng lợi mở màn thành công tốt đẹp và cũng là được tiếp theo,['hoàng đức' ' văn toàn' ' việt nam' ' kim sang sik'],1.0,['hoàng' 'đức' 'văn' 'việt' 'nam' 'kim' 'sang' 'sik']
mình thắng cả trận lối chơi nhìn 2 tình huống đội bạn ghi bàn 1 là cá nhân tỏa sáng,[],1.0,[]
lâu lắm rồi xem đội tuyển việt nam mới có 1 trận đấu cảm xúc như thế này chúc mừng,['việt nam'],1.0,['việt' 'nam']
văn toàn trận này đá rất hay bình tĩnh 1 kiên tạo cùng pha cơ hội để tuấn anh sút xa,['văn toàn' ' tuấn anh'],1.0,[]
tuyệt vời việt nam ơi lâu lắm mới xem được trận bóng đầy cảm xúc,['việt nam'],1.0,['việt' 'nam']
cảm ơn tập thể ban huấn luyện và đội bóng đã cho trúng tôi được trở lại xúc vỡ òa sung sướng rơi nước mắt khi kết thúc trận đấu,[],1.0,[]
trận này văn toàn chơi hay,['văn toàn'],1.0,[]
văn toàn trận này đá hay quá em chúc mừng các cầu thủ trúng ta,['văn toàn'],1.0,[]
trận đấu cực kì cảm xúc,[],1.0,[]
cảm xúc dâng trào tuyệt vời,[],1.0,[]
xem trận đấu này tim tôi rớt ra ngoài đúng 5 lần và quả cuối cùng mới chữa lành được,[],0.0,[]
tuyệt vời đã lâu lắm rồi nhưng mà việt nam mới được sung sướng hạnh phúc vỡ oà như hôm nay cảm ơn huấn luyện viên kim sang sik các cầu thủ,['việt nam' ' kim sang sik'],1.0,['việt' 'nam' 'kim' 'sang']
trận đấu làm tôi phải khóc luôn vì quá hay và cảm xúc,[],1.0,[]
chúc mừng tân huấn luyện viên trưởng đã mang lại niềm vui cho nhưng mà bóng đá việt nam,['việt nam'],1.0,['việt' 'nam']
một trận đấu mà ta nói cảm xúc lên xuống muốn bị tim luôn,[],1.0,[]
hoàng đức giữ bóng và chuyền quá hay,['hoàng đức'],1.0,['hoàng' 'đức']
cảm ơn huấn luyện viên kim sang sik đã giúp đội tuyển việt nam thi đấu khởi sắc để giành chiến thắng mang lại niềm vui và hy vọng cho khán giả,['kim sang sik' ' việt nam'],1.0,['kim' 'sang' 'si' 'việt' 'nam']
đúng kỹ niệmcoi lứa này đá cảm xúc thật,[],1.0,[]
việt nam chơi quá hay rất xuất sắc nhiều cảm xúcchúc mừng tân huấn luyện viên và đội tuyển,['việt nam'],1.0,['việt' 'nam']
coi mà ép tim luôn dù sao việt nam cũng thắng lấy lại niềm tin từ người hâm mộ xin chúc mừng đội tuyển,['việt nam'],1.0,['việt' 'nam']
thầy park hang seo cũng có mặt,['park hang seo'],0.0,[]
thật là tuyệt vời chúc đội tuyển bóng đá việt nam,['việt nam'],1.0,['việt' 'nam']
quá cảm xúc chúc mừng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
ôi chính là cảm giác này,[],1.0,[]
bóng đá phải cảm xúc như thế,[],1.0,[]
tôi thấy hình ảnh các cầu đã thủ ăn mừng khi ghi được bàn cuối cùng giúp đội tuyển trúng ta còn có cơ hội đi tiếp,[],1.0,[]
cảm giác đả rất lâu rồi ơn huấn luyện viên kim sang sik _ đất nước hàn quốc,['hàn quốc'],1.0,['hàn' 'quốc']
việt nam cần cố gắng hơn nếu muốn đi xa,['việt nam'],2.0,['việt' 'nam']
hay quá việt nam cố lên,['việt nam'],1.0,['việt' 'nam']
văn toàn đá từ đầu tới cuối,['văn toàn'],1.0,[]
đá tấn công thế này đã lâu rồi chưa được xem,[],1.0,[]
hay dữ luôn,[],1.0,[]
mới vô đây việt nam địch,['việt nam'],1.0,['việt' 'nam']
thích nhất văn toàn phong độ lúc nào cũng được chơi rất quyết tâm cứu bóng tới cùng,['văn toàn'],1.0,[]
hoan hô quá cảm xúc,[],1.0,[]
cảm xúc còn nguyên vẹn khi xem lại,[],1.0,[]
cảm ơn huấn luyện viên kim sang sik đã giúp đội tuyển việt nam thi đấu khởi sắc để giành chiến thắng mang lại niềm vui và hy vọng cho khán giả,['kim sang sik' ' việt nam'],1.0,['kim' 'sang' 'si' 'việt' 'nam']
văn toàn mất cầu thủ thầy park hang seo tin dùng đây rồi mình thích,['park hang seo'],1.0,['văn' 'toàn']
lâu rồi mới có cảm giác tuyệt vời thế này,[],1.0,[]
văn toàn trận này quá hay luôn,['văn toàn'],1.0,[]
văn toàn đá tốt quá,['văn toàn'],1.0,[]
tuấn anh quả đó sút căng và khó thật,['tuấn anh'],1.0,['tuấn' 'anh']
huấn luyện viên kim sang sik hay quá,['kim sang sik'],1.0,[]
giờ đội tuyển việt nam đá rất tốt chúc mừng,['việt nam'],1.0,['việt' 'nam']
chúc mừng huấn luyện viên kim sang sik,['kim sang sik'],1.0,[]
thấy văn toàn đá hay ai vậy xin chấm,['văn toàn'],1.0,[]
quá là xuất sắc việt namm ơii,['việt nam'],1.0,['nam']
tiến linh quá tuyệt vời,['tiến linh'],1.0,['tiến' 'linh']
văn toàn trong tay huấn luyện viên này chơi hay thật,['văn toàn'],1.0,[]
bàn thứ 3 văn toàn tuấn anh con người của thép xanh nam định,['văn toàn' ' tuấn anh'],1.0,['nam' 'định']
chúc mừng đội tuyển và huấn luyện viên kim sang sik đã có chiến thắng trước philippines mong hàng công ngày càng sắc bén hơn nữa thủ phải được cải thiện,['kim sang sik' ' phillippines'],1.0,['philippines']
ngoài những cái tên ghi bàn thì hoàng đức và văn toàn xứng đáng xuất sắc nhất trận cầm nhịp,['hoàng đức' ' văn toàn'],1.0,['hoàng' 'đức']
một trận cầu đỉnh cao,[],1.0,[]
người hâm mộ đã quay trở lại với bóng đá việt nam,[],1.0,['việt' 'nam']
sau bao nhiêu ngày tẻ nhạt,[],2.0,[]
thật cảm xúc,[],1.0,[]
những người con hải dương nói riêng và việt nam chung trận này chơi tuyệt vời,['việt nam'],1.0,['việt' 'nam']
trận đấu cảm xúc lên xuống như giá vàng vậy chúc mừng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
đẳng cấp với pha nội ngược dòng của việt nam tôi yêu,['việt nam'],1.0,['việt' 'nam']
xem highlight mà cảm xúc tnay,[],1.0,[]
một chiến thắng đầy hay,[],1.0,[]
trận này tưởng như đã kết thúc nhưng việt nam có những ngôi sao biết toả sáng và huấn luyện viên thay người đúng cách giúp nuôi hy vọng vào vòng loại thứ 3 world cup,['việt nam'],1.0,['việt' 'nam']
thay người hợp lí,[],1.0,[]
hay quá,[],1.0,[]
hàng thủ việt nam mắc quá nhiều sai lầm cần cải thiện thêm nhưng cũng chúc mừng đội đã chiến thắng,['việt nam'],1.0,['việt' 'nam']
lâu lắm rồi đội tuyển việt nam mới có 1 trận ngược dòng ở sân mỹ đình,['việt nam'],1.0,['việt' 'nam' 'sân' 'mỹ' 'đình']
văn toàn xuất sắc,['văn toàn'],1.0,[]
việt nam vô địch,['việt nam'],1.0,['việt' 'nam']
tuyệt vời quá đội tuyển việt nam ơi,['việt nam'],1.0,['việt' 'nam']
chúc mừng huấn luyện viên kim sang sik đã có chiến thắng đầu tiến một cách nghẹt thở,['kim hang sik'],1.0,['kim' 'sang' 'si']
văn toàn hay quá em ơii,['văn toàn'],1.0,[]
văn toàn chơi cũng đỉnh quá,['văn toàn'],1.0,[]
tuấn anh mạnh dạng sút là thấy đội tuyển dần tự tin hơn hay lắm,['tuấn anh'],1.0,['tuấn' 'anh']
người hâm mộ việt nam lâu rồi mới có lại cảm xúc vỡ òa như hôm nay,['việt nam'],1.0,['việt' 'nam']
lâu lắm rồi mới có 1 trận bóng khiến tôi rưng nước mắt như vậy,[],1.0,[]
quan trọng cảm xúc chiến thắng của 2 đội chơi quá hay,[],1.0,[]
thích tiến linh hay quá,['tiến linh'],1.0,[]
cảm xúc lên rồi xuống,[],1.0,[]
đá hay quá tiến linh và tuấn hải ơi,['tiến linh' ' tuấn hải'],1.0,['tuấn' 'hải']
tuyệt vời,[],1.0,[]
ông kim sang sik đã đưa đội tuyển việt nam sóc lại tinh thần và làm từ đầu để đến với bóng đá thế giới ta mãi đỉnh cho xin các cánh tay,['kim sang sik' ' việt nam'],1.0,['kim' 'sang' 'si' 'việt' 'nam']
tôi thấy bóng dáng của người thầy park hang seo,['park hang seo'],1.0,[]
việt nam chân gỗ nhiều quá yêu cầu tiến dạo cầm chất lượng như raven sơn,['việt nam'],2.0,['việt' 'nam']
quá hay cảm xúc chúc mừng đội tuyển việt nam,['việt nam'],1.0,['việt' 'nam']
màn ra mắt trên cả tuyệt vời của ông kim sang sik,['kim sang sik'],1.0,[]
tiến linh tân dung tôt cơ hôi,['tiến linh'],1.0,['linh']
tôi bỏ xem bóng đá lâu rồi cả trận mới nhất đây ôi cảm giác sung sướng xưa lại ùa về,[],1.0,[]
việt nam vững bước đi lên xin chúc mừng,['việt nam'],1.0,['việt' 'nam']
mình rất thích đội hình này gợi nhớ hào quang và vừa thoả lòng mong đợi,[],1.0,[]
đá chưa thật sự hay lắm,[],2.0,[]
quá trời đẹp cam xúc,[],1.0,[]
tuấn anh vẫn là 1 cái gì đó thật đặc biệtmong đội tuyển chơi tốt và sút xa nhiều hơnchúc mừng quốc gia việt nam,['tuấn anh' ' việt nam'],1.0,['tuấn' 'anh' 'việt' 'nam']
